peak_ID,zv9_target,Z9_chr,Z9_start,Z9_end,G10_chr,G10_start,G10_end,G10_short_chr,G10_short_start,G10_short_end,GFP_score,noGFP_score,labels
GFP_NFR_fo_294,prkab1a,chr10,18231055,18231227,chr10,18243401,18243573,chr10,18243394,18243518,6.13,4.25,PSAE
GFP_NFR_fo_2940,rarga,chr23,35959087,35959755,chr23,35808740,35809408,chr23,35808877,35809001,7.91,7.16,PSAE
GFP_NFR_fo_2941,lima1,chr23,36515113,36515334,chr23,36828976,36829197,chr23,36829038,36829162,5.69,3.94,PSAE
GFP_NFR_fo_2942,pink1,chr23,37551931,37552118,chr23,37351159,37351346,chr23,37351187,37351311,6.48,4,PSAE
GFP_NFR_fo_2943,irx7,chr23,37848453,37848646,chr23,37823791,37823984,chr23,37823808,37823932,5.99,4.63,PSAE
GFP_NFR_fo_2945,pfdn4,chr23,38299223,38299398,chr23,38274471,38274646,chr23,38274491,38274615,5.57,3.59,PSAE
GFP_NFR_fo_2946,zfp64,chr23,38926009,38926217,chr23,38891080,38891288,chr23,38891097,38891221,7.05,5.99,PSAE
GFP_NFR_fo_2947,zfp64,chr23,38931076,38931519,chr23,38896147,38896590,chr23,38896358,38896482,7.19,6.35,PSAE
GFP_NFR_fo_2948,src,chr23,39510460,39510686,chr23,39472025,39472251,chr23,39472067,39472191,7.1,6.29,PSAE
GFP_NFR_fo_2949,si:ch73-116b16.2,chr23,42350886,42350993,chr23,42073960,42074067,chr23,42073989,42074113,6.14,5.13,PSAE
GFP_NFR_fo_295,lrrtm4l1,chr10,19298555,19298654,chr10,19310901,19311000,chr10,19310930,19311054,6.4,5.34,PSAE
GFP_NFR_fo_2950,cyp2aa3,chr23,42833409,42833581,chr23,42517377,42517549,chr23,42517403,42517527,6.37,5.11,PSAE
GFP_NFR_fo_2951,cyp2aa8,chr23,42920807,42920979,chr23,42429979,42430151,chr23,42429874,42430084,6.48,5.47,PSAE
GFP_NFR_fo_2952,cyp2aa8,chr23,42920980,42921153,chr23,42429805,42429978,chr23,42429874,42430084,6.48,5.47,PSAE
GFP_NFR_fo_2953,cyp2aa4,chr23,42939247,42939406,chr23,42411552,42411711,chr23,42411558,42411682,5.73,4.04,PSAE
GFP_NFR_fo_2954,cyp2aa4,chr23,42940655,42940865,chr23,42410093,42410303,chr23,42410147,42410271,5.95,4.96,PSAE
GFP_NFR_fo_2955,cyp2aa11,chr23,42970313,42970458,chr23,42380500,42380645,chr23,42380489,42380613,6.32,4.1,PSAE
GFP_NFR_fo_2956,cyp2aa7,chr23,43000322,43000510,chr23,42350448,42350636,chr23,42350487,42350611,7.39,6,PSAE
GFP_NFR_fo_2957,pfn1,chr23,44705964,44706115,chr23,44773413,44773564,chr23,44773430,44773554,6.02,4.91,PSAE
GFP_NFR_fo_2958,pfn1,chr23,44716392,44716525,chr23,44783841,44783974,chr23,44783817,44783941,6.49,5.16,PSAE
GFP_NFR_fo_2959,zgc:101853,chr23,44837507,44837839,chr23,45675108,45675440,chr23,45675172,45675296,6.55,5.19,PSAE
GFP_NFR_fo_296,zgc:173837,chr10,19722301,19722470,chr10,19731772,19731941,chr10,19731786,19731910,5.7,3.5,PSAE
GFP_NFR_fo_2961,zgc:100911,chr23,44877412,44877743,chr23,45635204,45635535,chr23,45635291,45635415,7.85,6.11,PSAE
GFP_NFR_fo_2962,zgc:100911,chr23,45045518,45045614,chr23,43846980,43847076,chr23,43846949,43847073,5.69,4.49,PSAE
GFP_NFR_fo_2963,fbxl5,chr23,46156607,46156771,chr23,46025115,46025279,chr23,46025115,46025239,6.84,5.8,PSAE
GFP_NFR_fo_2964,fbxl5,chr23,46161341,46161555,chr23,46020331,46020545,chr23,46020346,46020470,6.53,4.09,PSAE
GFP_NFR_fo_2965,lmnl3,chr23,46248000,46248252,chr23,46133467,46133719,chr23,46133529,46133653,6.19,4.85,PSAE
GFP_NFR_fo_2966,tgm1l4,chr23,46366840,46367217,chr23,46250801,46251178,chr23,46250933,46251057,6.37,4.26,PSAE
GFP_NFR_fo_2967,tgm1l4,chr23,46368096,46368554,chr23,46252057,46252515,chr23,46252291,46252415,6.74,4.78,PSAE
GFP_NFR_fo_2968,tgfbr1b,chr24,470445,470703,chr24,410417,410675,chr24,410485,410609,6.24,3.85,PSAE
GFP_NFR_fo_2969,zgc:158293,chr24,497171,497548,chr24,437143,437520,chr24,437305,437429,7.39,6.72,PSAE
GFP_NFR_fo_297,ppp3ccb,chr10,20224401,20224619,chr10,20233087,20233305,chr10,20233117,20233241,6.81,6.03,PSAE
GFP_NFR_fo_2970,zgc:110852,chr24,714528,714775,chr24,667922,668169,chr24,667973,668097,6.68,5.3,PSAE
GFP_NFR_fo_2971,itgb1a,chr24,1169340,1169608,chr24,1160656,1160924,chr24,1160745,1160869,6.29,5.21,PSAE
GFP_NFR_fo_2972,nrp1a,chr24,1454454,1454600,chr24,1431114,1431260,chr24,1431151,1431275,5.64,4.53,PSAE
GFP_NFR_fo_2973,nrp1a,chr24,1675805,1676034,chr24,1652465,1652694,chr24,1652491,1652615,6.19,4.51,PSAE
GFP_NFR_fo_2974,nrp1a,chr24,1756186,1756421,chr24,1732746,1732981,chr24,1732826,1732950,6.59,5,PSAE
GFP_NFR_fo_2975,zgc:85789,chr24,2284694,2284873,chr24,2254692,2254871,chr24,2254729,2254853,5.41,4.25,PSAE
GFP_NFR_fo_2976,cul2,chr24,2311530,2312305,chr24,2281528,2282303,chr24,2281760,2281884,7.56,6.26,PSAE
GFP_NFR_fo_2977,rreb1a,chr24,2422849,2422969,chr24,2392847,2392967,chr24,2392852,2392976,5.51,4.26,PSAE
GFP_NFR_fo_2978,rreb1a,chr24,2441521,2442107,chr24,2411519,2412105,chr24,2411906,2412030,7.95,7.12,PSAE
GFP_NFR_fo_2979,rreb1a,chr24,2445787,2445985,chr24,2415785,2415983,chr24,2415824,2415948,6.2,5.15,PSAE
GFP_NFR_fo_298,loxl2a,chr10,20555649,20555802,chr10,20517063,20517216,chr10,20517053,20517177,5.4,3.49,PSAE
GFP_NFR_fo_2980,f13a1a.1,chr24,2475464,2475603,chr24,2445462,2445601,chr24,2445460,2445584,5.77,3.98,PSAE
GFP_NFR_fo_2981,f13a1a.1,chr24,2491810,2491898,chr24,2461808,2461896,chr24,2461787,2461911,5.05,3.57,PSAE
GFP_NFR_fo_2983,fars2,chr24,2701620,2701725,chr24,2740459,2740564,chr24,2740481,2740605,7.04,6.18,PSAE
GFP_NFR_fo_2984,cyb5a,chr24,3219309,3219629,chr24,2859652,2859972,chr24,2859708,2859832,6.82,3.63,PSAE
GFP_NFR_fo_2985,cyb5a,chr24,3221364,3221666,chr24,2857615,2857917,chr24,2857670,2857794,7.89,6.73,PSAE
GFP_NFR_fo_2986,cyb5a,chr24,3248014,3248120,chr24,2831161,2831267,chr24,2831117,2831241,5.2,3.7,PSAE
GFP_NFR_fo_2987,cyb5a,chr24,3248872,3249027,chr24,2830254,2830409,chr24,2830238,2830362,6.23,4.75,PSAE
GFP_NFR_fo_2988,cyb5a,chr24,3249143,3249296,chr24,2829985,2830138,chr24,2829996,2830120,6.18,4.41,PSAE
GFP_NFR_fo_2989,cyb5a,chr24,3249475,3249693,chr24,2829588,2829806,chr24,2829633,2829757,6.18,4.54,PSAE
GFP_NFR_fo_299,ddhd2,chr10,20565865,20565964,chr10,20527279,20527378,chr10,20527257,20527381,5.99,4.72,PSAE
GFP_NFR_fo_2990,cyb5a,chr24,3254097,3254311,chr24,2824970,2825184,chr24,2825044,2825168,6.01,3.08,PSAE
GFP_NFR_fo_2991,bdh1,chr24,3409296,3409494,chr24,3299789,3299987,chr24,3299808,3299932,6.49,2.19,PSAE
GFP_NFR_fo_2992,zgc:113390,chr24,3446665,3446888,chr24,3337158,3337381,chr24,3337255,3337379,6.18,4.21,PSAE
GFP_NFR_fo_2993,slc35g2b,chr24,3467306,3467873,chr24,3357799,3358366,chr24,3358086,3358210,8.14,6.66,PSAE
GFP_NFR_fo_2994,wdr37,chr24,3562501,3562681,chr24,3452994,3453174,chr24,3453059,3453183,5.1,2.87,PSAE
GFP_NFR_fo_2995,wdr37,chr24,3563124,3563340,chr24,3453617,3453833,chr24,3453665,3453789,6.72,3.41,PSAE
GFP_NFR_fo_2996,adarb2,chr24,3749685,3749921,chr24,3640178,3640414,chr24,3640267,3640391,6,4.38,PSAE
GFP_NFR_fo_2997,klf6a,chr24,4160906,4161215,chr24,4051399,4051708,chr24,4051498,4051622,7.52,6.29,PSAE
GFP_NFR_fo_2999,klf6a,chr24,4243196,4243576,chr24,4133689,4134069,chr24,4133855,4133979,7.15,6.25,PSAE
GFP_NFR_fo_3,appa,chr1,522024,522701,chr1,93278,93955,chr1,93595,93719,7.54,5.9,PSAE
GFP_NFR_fo_30,actb1,chr1,7730929,7731188,chr1,7970734,7970993,chr1,7970850,7970974,6.97,5.68,PSAE
GFP_NFR_fo_300,ddhd2,chr10,20591881,20592067,chr10,20553295,20553481,chr10,20553265,20553389,6.75,4.6,PSAE
GFP_NFR_fo_3000,klf6a,chr24,4243861,4244097,chr24,4134354,4134590,chr24,4134406,4134530,7.01,6.14,PSAE
GFP_NFR_fo_3001,klf6a,chr24,4325025,4325323,chr24,4215518,4215816,chr24,4215640,4215764,6.56,5.5,PSAE
GFP_NFR_fo_3002,ccny,chr24,4342407,4342696,chr24,4232900,4233189,chr24,4232981,4233105,8.12,7.02,PSAE
GFP_NFR_fo_3003,ccny,chr24,4357499,4357755,chr24,4247992,4248248,chr24,4248045,4248169,6.24,5.19,PSAE
GFP_NFR_fo_3004,ccny,chr24,4397178,4397581,chr24,4287671,4288074,chr24,4287759,4287883,7.32,6.41,PSAE
GFP_NFR_fo_3005,fzd8a,chr24,4578861,4579039,chr24,4469354,4469532,chr24,4469406,4469530,6.11,4.98,PSAE
GFP_NFR_fo_3006,plod2,chr24,5409766,5409912,chr24,5298259,5298405,chr24,5298266,5298390,6.08,4.07,PSAE
GFP_NFR_fo_3007,pcolce2b,chr24,5949202,5949515,chr24,5836494,5836807,chr24,5836595,5836719,6.23,3.01,PSAE
GFP_NFR_fo_3008,abi1a,chr24,6021548,6022033,chr24,5908840,5909325,chr24,5909097,5909221,7.82,6.82,PSAE
GFP_NFR_fo_3009,abi1a,chr24,6053047,6053249,chr24,5940339,5940541,chr24,5940398,5940522,6.72,4.46,PSAE
GFP_NFR_fo_301,ddhd2,chr10,20604991,20605201,chr10,20566405,20566615,chr10,20566463,20566587,6.64,5.54,PSAE
GFP_NFR_fo_3010,myo3a,chr24,6372556,6372700,chr24,6259848,6259992,chr24,6259875,6259999,5.83,4.65,PSAE
GFP_NFR_fo_3011,tfap2a,chr24,8491999,8492366,chr24,8552024,8552391,chr24,8552151,8552275,6.56,4.82,PSAE
GFP_NFR_fo_3012,tfap2a,chr24,8492840,8493121,chr24,8552865,8553146,chr24,8552959,8553083,6.38,2.64,PSAE
GFP_NFR_fo_3013,tfap2a,chr24,8529740,8529955,chr24,8589765,8589980,chr24,8589767,8589891,7.08,5.93,PSAE
GFP_NFR_fo_3014,tfap2a,chr24,8532058,8532251,chr24,8592083,8592276,chr24,8592083,8592207,6.04,4.65,PSAE
GFP_NFR_fo_3015,mppe1,chr24,8814861,8815068,chr24,8874240,8874447,chr24,8874228,8874352,5.59,3.06,PSAE
GFP_NFR_fo_3016,tgif1,chr24,9033448,9033681,chr24,9092332,9092565,chr24,9092391,9092515,6.48,5.47,PSAE
GFP_NFR_fo_3017,fam49bb,chr24,10488362,10488627,chr24,10547246,10547511,chr24,10547323,10547447,6.64,5.75,PSAE
GFP_NFR_fo_3018,si:dkeyp-28d2.4,chr24,12805831,12805994,chr24,12757279,12757442,chr24,12757286,12757410,5.49,3.41,PSAE
GFP_NFR_fo_3019,pck2,chr24,12841614,12841779,chr24,12793062,12793227,chr24,12793063,12793187,6.14,4.01,PSAE
GFP_NFR_fo_302,ppapdc1b,chr10,20617298,20617449,chr10,20578712,20578863,chr10,20578789,20578913,6.2,4.77,PSAE
GFP_NFR_fo_3021,psme1,chr24,12858260,12858460,chr24,12809708,12809908,chr24,12809742,12809866,6.08,4.24,PSAE
GFP_NFR_fo_3022,rdh10a,chr24,13118888,13119019,chr24,13070336,13070467,chr24,13070320,13070444,5.53,4.46,PSAE
GFP_NFR_fo_3023,eya1,chr24,13795162,13795485,chr24,13746610,13746933,chr24,13746724,13746848,7.27,6.4,PSAE
GFP_NFR_fo_3024,ncoa2,chr24,14150444,14150672,chr24,14101892,14102120,chr24,14101953,14102077,7.19,5.91,PSAE
GFP_NFR_fo_3025,ngdn,chr24,14403119,14403566,chr24,14354567,14355014,chr24,14354838,14354962,6.49,5.27,PSAE
GFP_NFR_fo_3026,cbln2b,chr24,15559276,15559601,chr24,15510724,15511049,chr24,15510817,15510941,6.36,5.04,PSAE
GFP_NFR_fo_3027,si:dkey-118j18.1,chr24,15815747,15815937,chr24,15767195,15767385,chr24,15767245,15767369,6.24,4.98,PSAE
GFP_NFR_fo_3028,mllt10,chr24,17697251,17697367,chr24,17003727,17003843,chr24,17003709,17003833,5.85,4.33,PSAE
GFP_NFR_fo_3029,mllt10,chr24,17726626,17726772,chr24,17033102,17033248,chr24,17033107,17033231,5.64,4.07,PSAE
GFP_NFR_fo_303,ppapdc1b,chr10,20617906,20618325,chr10,20579320,20579739,chr10,20579543,20579667,7.81,7.06,PSAE
GFP_NFR_fo_3030,mllt10,chr24,17729308,17729526,chr24,17035784,17036002,chr24,17035828,17035952,6.84,5.21,PSAE
GFP_NFR_fo_3031,mllt10,chr24,17730133,17730280,chr24,17036609,17036756,chr24,17036612,17036736,5.82,4.21,PSAE
GFP_NFR_fo_3032,commd3,chr24,17753893,17754144,chr24,17060369,17060620,chr24,17060460,17060584,6.16,4.79,PSAE
GFP_NFR_fo_3033,si:dkey-4m13.1,chr24,19167357,19167548,chr24,18473833,18474024,chr24,18473840,18473964,6.84,3.72,PSAE
GFP_NFR_fo_3034,si:dkey-4m13.1,chr24,19167866,19167979,chr24,18474342,18474455,chr24,18474316,18474440,5.98,4.28,PSAE
GFP_NFR_fo_3035,si:dkey-4m13.1,chr24,19210540,19210669,chr24,18517016,18517145,chr24,18517003,18517127,5.17,3.07,PSAE
GFP_NFR_fo_3036,csrnp1b,chr24,20369457,20369588,chr24,19814363,19814494,chr24,19814357,19814481,5.73,4.72,PSAE
GFP_NFR_fo_3037,csrnp1b,chr24,20375604,20375994,chr24,19807957,19808347,chr24,19808131,19808255,8.06,7.14,PSAE
GFP_NFR_fo_3038,zgc:153639,chr24,20489774,20490023,chr24,19741715,19741964,chr24,19741781,19741905,6.35,5.1,PSAE
GFP_NFR_fo_3039,oxsr1b,chr24,20758316,20758543,chr24,20005445,20005672,chr24,20005489,20005613,7.31,5.49,PSAE
GFP_NFR_fo_304,ppapdc1b,chr10,20635273,20635488,chr10,20596687,20596902,chr10,20596667,20596791,6.31,5.16,PSAE
GFP_NFR_fo_3040,cry-dash,chr24,20815462,20815765,chr24,20062591,20062894,chr24,20062662,20062786,7.9,5.87,PSAE
GFP_NFR_fo_3041,plcd1a,chr24,20980838,20981010,chr24,20227967,20228139,chr24,20228004,20228128,7.39,6.46,PSAE
GFP_NFR_fo_3043,plcd1a,chr24,20981916,20982093,chr24,20229045,20229222,chr24,20229045,20229169,7.05,6.04,PSAE
GFP_NFR_fo_3044,plcd1a,chr24,21014481,21014658,chr24,20261610,20261787,chr24,20261603,20261727,6.69,5.23,PSAE
GFP_NFR_fo_3045,hhatlb,chr24,21164691,21164830,chr24,20411820,20411959,chr24,20411780,20411904,5.82,3.45,PSAE
GFP_NFR_fo_3046,nktr,chr24,21265395,21265609,chr24,20512524,20512738,chr24,20512563,20512687,6.93,5.61,PSAE
GFP_NFR_fo_3047,vipr1b,chr24,21409007,21409159,chr24,20656136,20656288,chr24,20656172,20656296,4.9,3.53,PSAE
GFP_NFR_fo_3048,zgc:56530,chr24,21528971,21529090,chr24,20776100,20776219,chr24,20776096,20776220,6.79,5.91,PSAE
GFP_NFR_fo_3049,kpna1,chr24,21568557,21568894,chr24,20815686,20816023,chr24,20815741,20815865,8.34,7.37,PSAE
GFP_NFR_fo_305,si:dkey-106m10.4,chr10,21347817,21348049,chr10,21309231,21309463,chr10,21309311,21309435,6.58,4.74,PSAE
GFP_NFR_fo_3050,zdhhc23b,chr24,21758341,21758603,chr24,21005470,21005732,chr24,21005525,21005649,7.18,5.44,PSAE
GFP_NFR_fo_3051,atp6v1ab,chr24,21759692,21759882,chr24,21006821,21007011,chr24,21006818,21006942,5.99,4.47,PSAE
GFP_NFR_fo_3052,atp6v1ab,chr24,21760732,21761026,chr24,21007861,21008155,chr24,21007873,21007997,6.58,3,PSAE
GFP_NFR_fo_3053,flt3,chr24,22324035,22324172,chr24,21570913,21571050,chr24,21570931,21571055,5.08,3.16,PSAE
GFP_NFR_fo_3054,spata13,chr24,22482510,22482999,chr24,21729388,21729877,chr24,21729760,21729884,5.81,3.85,PSAE
GFP_NFR_fo_3055,spata13,chr24,22484909,22485333,chr24,21731787,21732211,chr24,21731940,21732064,7.25,5.45,PSAE
GFP_NFR_fo_3056,spata13,chr24,22502888,22503124,chr24,21749766,21750002,chr24,21749806,21749930,6.4,3.42,PSAE
GFP_NFR_fo_3057,si:rp71-1f1.4,chr24,22600004,22600172,chr24,21846882,21847050,chr24,21846945,21847069,7.45,6.69,PSAE
GFP_NFR_fo_3058,zc2hc1a,chr24,23338991,23339160,chr24,22585869,22586038,chr24,22585922,22586046,6.57,5.27,PSAE
GFP_NFR_fo_3059,zfhx4,chr24,23918824,23918927,chr24,23165702,23165805,chr24,23165705,23165829,5.43,4.1,PSAE
GFP_NFR_fo_306,si:dkey-106m10.4,chr10,21442851,21443017,chr10,21404265,21404431,chr10,21404322,21404446,6.48,5.21,PSAE
GFP_NFR_fo_3060,ndufb4,chr24,24585074,24585301,chr24,23831952,23832179,chr24,23832031,23832155,6.99,5.46,PSAE
GFP_NFR_fo_3061,chodl,chr24,24622758,24622863,chr24,23869636,23869741,chr24,23869624,23869748,5.37,4.09,PSAE
GFP_NFR_fo_3062,lyz,chr24,24646166,24646419,chr24,23893044,23893297,chr24,23893169,23893293,6.3,4.58,PSAE
GFP_NFR_fo_3063,rps6ka3b,chr24,24838852,24838963,chr24,24085730,24085841,chr24,24085722,24085846,5.81,3.27,PSAE
GFP_NFR_fo_3064,rps6ka3b,chr24,24853393,24853513,chr24,24100271,24100391,chr24,24100284,24100408,5.62,4.25,PSAE
GFP_NFR_fo_3065,pde7a,chr24,25370677,25371006,chr24,24617555,24617884,chr24,24617658,24617782,7.18,5.79,PSAE
GFP_NFR_fo_3066,pde7a,chr24,25400535,25400787,chr24,24647413,24647665,chr24,24647431,24647555,6.89,5.74,PSAE
GFP_NFR_fo_3067,si:dkey-11p10.6,chr24,25614937,25615094,chr24,24861815,24861972,chr24,24861822,24861946,5.92,3.28,PSAE
GFP_NFR_fo_3068,si:dkey-11p10.9,chr24,25842256,25842352,chr24,25089134,25089230,chr24,25089112,25089236,5.46,2.76,PSAE
GFP_NFR_fo_3069,si:dkey-11p10.9,chr24,25843214,25843345,chr24,25090092,25090223,chr24,25090072,25090196,5.66,1.93,PSAE
GFP_NFR_fo_3070,ptchd1,chr24,26342540,26342777,chr24,25171116,25171353,chr24,25171184,25171308,6.97,4.37,PSAE
GFP_NFR_fo_3071,zgc:63606,chr24,26569980,26570223,chr24,25628337,25628580,chr24,25628407,25628531,7.05,3.98,PSAE
GFP_NFR_fo_3072,zgc:63606,chr24,26570892,26571140,chr24,25629249,25629497,chr24,25629323,25629447,6.03,4.01,PSAE
GFP_NFR_fo_3073,zgc:63606,chr24,26576430,26576592,chr24,25634787,25634949,chr24,25634823,25634947,6.38,3.9,PSAE
GFP_NFR_fo_3074,zgc:63606,chr24,26586169,26586296,chr24,25644526,25644653,chr24,25644512,25644636,6.21,5.3,PSAE
GFP_NFR_fo_3075,myeov2,chr24,27106896,27107033,chr24,26165253,26165390,chr24,26165259,26165383,5.58,1.42,PSAE
GFP_NFR_fo_3076,myeov2,chr24,27107390,27107553,chr24,26165747,26165910,chr24,26165764,26165888,5.46,3.61,PSAE
GFP_NFR_fo_3077,zgc:194621,chr24,27193222,27193486,chr24,26251579,26251843,chr24,26251691,26251815,6.64,5.13,PSAE
GFP_NFR_fo_3078,nceh1b,chr24,27755456,27755582,chrUn_KN149979v1,22307,22433,chrUn_KN149979v1,22307,22431,5.7,4.45,PSAE
GFP_NFR_fo_3079,nceh1b,chr24,27775356,27775522,chr24,26825943,26826109,chr24,26825996,26826120,5.94,3.69,PSAE
GFP_NFR_fo_308,cldn7b,chr10,22348338,22348562,chr10,22178676,22178900,chr10,22178732,22178856,7.9,6.76,PSAE
GFP_NFR_fo_3080,nceh1b,chr24,27783174,27783395,chr24,26833761,26833982,chr24,26833809,26833933,6.4,3.6,PSAE
GFP_NFR_fo_3081,dip2c,chr24,27908686,27908812,chr24,26959273,26959399,chr24,26959277,26959401,5.55,3.9,PSAE
GFP_NFR_fo_3082,hs6st1b,chr24,28865507,28865656,chr24,27916094,27916243,chr24,27916121,27916245,5.75,3.69,PSAE
GFP_NFR_fo_3083,nrros,chr24,29342268,29342474,chr24,28340584,28340790,chr24,28340650,28340774,6.64,5.2,PSAE
GFP_NFR_fo_3084,abca4a,chr24,29484382,29484513,chr24,28482698,28482829,chr24,28482689,28482813,5.59,4.3,PSAE
GFP_NFR_fo_3085,col11a1a,chr24,29771252,29771436,chr24,28769568,28769752,chr24,28769607,28769731,6.88,5.74,PSAE
GFP_NFR_fo_3086,palmdb,chr24,30787428,30787559,chr24,29896080,29896211,chr24,29896126,29896250,6.42,4.77,PSAE
GFP_NFR_fo_3087,cnn3a,chr24,31337899,31338306,chr24,31269297,31269704,chr24,31269407,31269531,7.17,5.65,PSAE
GFP_NFR_fo_3088,ptbp2a,chr24,31753806,31753915,chr24,30773573,30773682,chr24,30773593,30773717,6.05,4.97,PSAE
GFP_NFR_fo_3089,snx7,chr24,32644032,32644175,chr24,30216389,30216532,chr24,30216372,30216496,5.24,3.94,PSAE
GFP_NFR_fo_309,cldn7b,chr10,22353314,22353577,chr10,22183652,22183915,chr10,22183747,22183871,7.06,5.1,PSAE
GFP_NFR_fo_3090,ccdc129,chr24,33648966,33649489,chr24,32528893,32529416,chr24,32529101,32529225,6.7,5.09,PSAE
GFP_NFR_fo_3091,rdh12l,chr24,33792984,33793285,chr24,32672911,32673212,chr24,32673006,32673130,7.49,6.39,PSAE
GFP_NFR_fo_3092,slc4a2b,chr24,34601689,34601937,chr24,33453319,33453567,chr24,33453423,33453547,7.25,5.79,PSAE
GFP_NFR_fo_3093,slc4a2b,chr24,34604181,34604535,chr24,33455811,33456165,chr24,33455906,33456030,7.96,6.01,PSAE
GFP_NFR_fo_3094,zgc:101800,chr24,34747378,34747744,chr24,33598918,33599284,chr24,33599058,33599182,7.8,4.36,PSAE
GFP_NFR_fo_3095,zgc:101800,chr24,34750854,34751016,chr24,33602394,33602556,chr24,33602395,33602519,6.25,5.06,PSAE
GFP_NFR_fo_3096,zgc:101800,chr24,34765815,34765963,chr24,33617355,33617503,chr24,33617440,33617643,7.38,6.27,PSAE
GFP_NFR_fo_3097,wu:fj34h05,chr24,35679572,35679934,chr24,34449252,34449614,chr24,34449399,34449523,8.08,6.91,PSAE
GFP_NFR_fo_3098,wu:fj34h05,chr24,35687368,35687437,chr24,34457048,34457117,chr24,34457020,34457144,5.36,3.27,PSAE
GFP_NFR_fo_31,actb1,chr1,7731481,7731583,chr1,7971286,7971388,chr1,7971289,7971413,6.46,5.37,PSAE
GFP_NFR_fo_3100,ube2v2,chr24,37027483,37027647,chr24,35644745,35644909,chr24,35644778,35644902,6.24,5,PSAE
GFP_NFR_fo_3101,cebpd,chr24,37118397,37118750,chr24,35735659,35736012,chr24,35735837,35735961,6.03,4.78,PSAE
GFP_NFR_fo_3102,coasy,chr24,37799547,37799773,chr24,36414463,36414689,chr24,36414526,36414650,5.67,4.39,PSAE
GFP_NFR_fo_3103,pus3,chr24,37816425,37816513,chr24,36431341,36431429,chr24,36431348,36431472,5.6,3.64,PSAE
GFP_NFR_fo_3104,grnb,chr24,37841901,37842077,chr24,36456817,36456993,chr24,36456826,36456950,5.53,4.01,PSAE
GFP_NFR_fo_3105,si:ch73-334d15.4,chr24,38111416,38111617,chr24,36725969,36726170,chr24,36726023,36726147,6.22,5.18,PSAE
GFP_NFR_fo_3106,dcakd,chr24,38332428,38332619,chr24,36940775,36940966,chr24,36940810,36940934,6.29,4.41,PSAE
GFP_NFR_fo_3107,dcakd,chr24,38358344,38358802,chr24,36966691,36967149,chr24,36966952,36967076,7.52,4.87,PSAE
GFP_NFR_fo_3108,dcakd,chr24,38369947,38370150,chr24,36978294,36978497,chr24,36978353,36978477,5.93,3.65,PSAE
GFP_NFR_fo_3109,rab11fip3,chr24,39252422,39252547,chr24,37861511,37861636,chr24,37861534,37861658,6.13,4.84,PSAE
GFP_NFR_fo_311,nle1,chr10,23359030,23359207,chr10,23130323,23130500,chr10,23130315,23130439,7.92,7.22,PSAE
GFP_NFR_fo_3110,mybpc2b,chr24,39763785,39764165,chr24,38405216,38405596,chr24,38405374,38405498,6.89,5.07,PSAE
GFP_NFR_fo_3111,im:7147678,chr24,40184107,40184824,chr24,38782898,38783615,chr24,38783101,38783225,8.51,6.52,PSAE
GFP_NFR_fo_3112,atp6v0cb,chr24,40533770,40533949,chr24,38973493,38973672,chr24,38973504,38973628,6.27,4.68,PSAE
GFP_NFR_fo_3113,atp6v0cb,chr24,40610185,40610388,chr24,39142417,39142620,chr24,39142482,39142606,6.61,4.34,PSAE
GFP_NFR_fo_3114,atp6v0cb,chr24,40652156,40652386,chr24,39184388,39184618,chr24,39184428,39184552,6.41,3.79,PSAE
GFP_NFR_fo_3116,si:ch211-276f18.2,chr24,41331964,41332193,chr24,39871158,39871387,chr24,39871219,39871343,6.53,4.33,PSAE
GFP_NFR_fo_3117,si:ch211-276f18.2,chr24,41333266,41333535,chr24,39872460,39872729,chr24,39872519,39872643,7.23,5.84,PSAE
GFP_NFR_fo_3118,si:ch211-276f18.2,chr24,41340929,41341054,chr24,39880123,39880248,chr24,39880139,39880263,6.21,3.62,PSAE
GFP_NFR_fo_3119,si:dkeyp-106g6.1,chr24,41419701,41419883,chr24,39958895,39959077,chr24,39958908,39959032,5.66,4,PSAE
GFP_NFR_fo_312,si:ch211-213e17.1,chr10,24353629,24353845,chr10,23952981,23953197,chr10,23953019,23953143,5.89,3.94,PSAE
GFP_NFR_fo_3120,si:dkeyp-106g6.1,chr24,41424187,41424394,chr24,39963381,39963588,chr24,39963442,39963566,6.81,5.36,PSAE
GFP_NFR_fo_3121,scospondin,chr24,41653644,41653807,chr24,40192570,40192733,chr24,40192576,40192700,6.3,4.51,PSAE
GFP_NFR_fo_3123,lrrc30,chr24,43375523,43375789,chr24,41712352,41712618,chr24,41712427,41712551,6.98,5.77,PSAE
GFP_NFR_fo_3124,arhgap28,chr24,43559598,43559816,chr24,41893441,41893659,chr24,41893491,41893615,6.75,5.33,PSAE
GFP_NFR_fo_3125,arhgap28,chr24,43591376,43591621,chr24,41927114,41927359,chr24,41927183,41927307,6.86,5.7,PSAE
GFP_NFR_fo_3126,adam10b,chr25,111050,111244,chr25,99102,99296,chr25,99091,99215,5.54,4.07,PSAE
GFP_NFR_fo_3127,pus7,chr25,342311,342502,chr25,251268,251459,chr25,251276,251400,6.78,3.94,PSAE
GFP_NFR_fo_3128,prickle1a,chr25,408818,409035,chr25,317456,317673,chr25,317518,317642,6.28,5.03,PSAE
GFP_NFR_fo_3129,rsl24d1,chr25,581874,582295,chr25,540788,541209,chr25,540875,540999,7.48,6.34,PSAE
